"logFC" "logCPM" "F" "PValue" "FDR"
"IGHG3" -3.5757304865225 4.28738182403472 51.4870093596633 2.46563109139182e-12 1.41797404911077e-10
"GDF15" -2.9847702072186 3.77563421420211 51.3883968824355 2.58105916596156e-12 1.47869076645355e-10
"RBM3" -1.61529920724442 6.06804239838916 51.3767170637467 2.59508536054179e-12 1.48107343200503e-10
"ID3" -3.53345377675655 1.90734030922541 51.1169198499739 2.92765641239156e-12 1.66455010416657e-10
"CHCHD2" -2.48961891853834 4.30280068267755 51.0976059447647 2.95402676365965e-12 1.67320534802005e-10
"PARP14" 1.90961336729596 9.08623337055702 50.9953536619819 3.09766508677379e-12 1.74796815610807e-10
"RPS20" -1.40823279948435 7.59470338391049 50.9198773449368 3.20817252759169e-12 1.80354567936896e-10
"OXLD1" -3.22898525952753 1.85160007215682 50.8945082365063 3.24619867062253e-12 1.81811350918075e-10
"ROCK1P1" 4.11134426060975 6.51779380040039 50.7842794021413 3.41675051528021e-12 1.9065213841768e-10
"NDUFV1" -2.74118989568051 3.76992507076344 50.7407669124681 3.48652775390973e-12 1.93825116985871e-10
"RPL23A" -1.48445054264561 7.9717461081409 50.6760859956056 3.59290537614423e-12 1.98634173958559e-10
"RPS6" -1.27540289521861 8.39319783420152 50.6721398060956 3.59950002110114e-12 1.98634173958559e-10
"RPL36" -2.44430700241572 5.44257444309029 50.5755625658599 3.76473990468148e-12 2.06991743477176e-10
"NAT14" -3.2784280308284 1.78806715227003 50.5222544528743 3.85919015115771e-12 2.11410380178384e-10
"WFDC21P" -2.48793865884228 4.02029837226469 50.4170853454622 4.0525648315574e-12 2.21196356806097e-10
"GREB1" 4.44831553633329 4.33440778385931 50.3933194656524 4.09759455419402e-12 2.22843819777001e-10
"CLDN7" -2.58362832267256 4.54477447058993 50.2890658806538 4.30114015715214e-12 2.33069002739544e-10
"KLF4" -1.95440843652044 5.85701367042855 50.2377016968628 4.40512846611571e-12 2.3784524559855e-10
"SLC44A4" -2.08633033761605 6.25434450795995 50.1396970506114 4.61060064859916e-12 2.48047009804564e-10
"TTC29" -2.24771883817327 4.95135993042496 50.1168739338421 4.65981660311034e-12 2.49799454331022e-10
"MYL6" -1.4367229088327 7.44198174268996 50.0613118553602 4.78184878711265e-12 2.55429004606978e-10
"ALOX15" -1.65246824543308 7.63047186531529 50.0215142877222 4.87122557059972e-12 2.59280481612418e-10
"IFI6" 2.26949720266919 5.93571960627802 49.5440212570911 6.08392486150637e-12 3.22684495304631e-10
"CHCHD6" -3.14941642275586 2.13801275616581 49.5022171467051 6.20355946663148e-12 3.27871223923023e-10
"ADRB3" 4.28211329377589 1.85714052471677 49.4854676289982 6.25215362822945e-12 3.29280091086751e-10
"UCHL1" -3.56259839870518 2.04536625967315 49.133940193457 7.36506924551968e-12 3.86537375437939e-10
"PDCD1LG2" 4.16811695189133 3.48478423735958 48.9497817798417 8.02547202449195e-12 4.18366796320345e-10
"FAM166B" -2.87593666481355 3.70142204296546 48.9492958731264 8.02729096204259e-12 4.18366796320345e-10
"ERGIC3" -1.58893179254555 5.96236441261777 48.5520398110455 9.66199135084298e-12 5.01821765315409e-10
"KRT10" -2.89050706074548 3.13036558833599 48.4394509435905 1.0183412803261e-11 5.27079400610165e-10
"EFNA1" -3.04861863503148 3.47263672571275 48.3192441957409 1.07713607097152e-11 5.55594928703867e-10
"HAGHL" -3.15961382544694 2.18411041866603 48.2616828841141 1.10648587619115e-11 5.68779212384561e-10
"RPS16" -1.6695578380266 6.72050166104219 47.9307839997919 1.29148907301081e-11 6.6161266163455e-10
"RPL31" -1.67138066784468 7.23120795685894 47.8257454688969 1.35648413252297e-11 6.92545130243872e-10
"CYP4B1" -2.03282422917059 6.59471268512714 47.7129453036789 1.4299463190692e-11 7.2757607624504e-10
"RPS3" -1.71404675959702 6.68721668583324 47.6548771601787 1.46930891277673e-11 7.45078607458742e-10
"MS4A7" 2.83260458089776 5.43023395183158 47.39133807271 1.66209243524263e-11 8.4000025094249e-10
"CLSTN1" -2.28958957149038 5.46254773671312 47.3233809005239 1.71579990993945e-11 8.62857386828833e-10
"C12orf57" -2.67569522058955 3.65522547210441 47.3196275734755 1.7188165134032e-11 8.62857386828833e-10
"HMGA2" 2.80912692413177 4.67556661708188 47.1692097887954 1.84419790097856e-11 9.21369876762989e-10
"SPATA2P1" 4.06048439720122 1.6989724536911 47.1652146797132 1.8476504524028e-11 9.21369876762989e-10
"NOP53" -1.99077128420591 5.03185384118533 47.1299072356921 1.87844662257386e-11 9.33625291550782e-10
"TMEM205" -2.86421060328343 2.86489507188597 46.7507788701099 2.24347526543781e-11 1.11137174040335e-09
"MRPL23" -3.24555909134719 2.42710348725934 46.4230494077932 2.61600783235884e-11 1.29165386722718e-09
"POR" -2.35429463670151 4.90782506661188 46.3796896347012 2.66974377318169e-11 1.3138640667363e-09
"JTB" -2.03002629023313 4.84138618312095 46.3247887493207 2.73937664849841e-11 1.34372691156736e-09
"STEAP3" -2.52876476961924 4.36995977183219 46.1332201330975 2.99695845113283e-11 1.46528815477211e-09
"SEC14L3" -2.42551136836283 5.48272979764873 46.0835332494499 3.06765322472387e-11 1.49498295139952e-09
"UBXN11" -2.13402789891772 4.96871488743067 46.0705593453707 3.08638683401197e-11 1.49924486661876e-09
"BEGAIN" 4.67843524163532 2.44525289169122 45.8854536427222 3.36653547730085e-11 1.63005475852535e-09
"PSMG3" -2.79813501216683 2.77286912651184 45.7790215030459 3.53904204657352e-11 1.70807141861957e-09
"DPY30" -2.13788799851588 4.50779866309064 45.7626709773962 3.56631907480491e-11 1.7157195292571e-09
"RGL2" -2.33368584870849 4.52052144193968 45.7360059248199 3.61125733704772e-11 1.7317882629101e-09
"LRCH4" 3.43055421054748 7.18885225370887 45.7271389425297 3.62632643738007e-11 1.73347642755015e-09
"LHFPL6" 4.69762296528947 3.34940615050252 45.6752672743842 3.71575478392751e-11 1.76751830968108e-09
"DEGS2" -2.81352581573035 3.67960020118769 45.6722117489807 3.72109117827595e-11 1.76751830968108e-09
"FAM174A" -2.55545435076151 3.93416220463026 45.6376213140523 3.7820421000463e-11 1.78840815811326e-09
"RPL23" -1.27611845116308 7.43993800767674 45.6337648293101 3.78889936229191e-11 1.78840815811326e-09
"FMC1" -2.96868878857098 1.79967721271415 45.6064705490837 3.83779002192376e-11 1.80580652755723e-09
"PLSCR1" 1.64337986089694 6.9813131544653 45.4762041930106 4.08000435457169e-11 1.91377704256628e-09
"SLC30A3" 4.41766858982183 3.01960172781954 45.374112101872 4.28052154014649e-11 2.00157720615573e-09
"RNF213" 1.80043138625848 9.99392898922307 45.0591955480631 4.96360975113479e-11 2.3123495982519e-09
"COMP" 4.35624176367899 1.91550523795668 45.0539193416988 4.97594217345347e-11 2.3123495982519e-09
"GABRE" 3.95458387301361 6.62846731633737 45.0390961449561 5.01075438247898e-11 2.32134022472251e-09
"MS4A6A" 2.36728848201398 5.70483769946245 44.9343845570602 5.26373893496166e-11 2.43103758196229e-09
"NDUFAB1" -2.84568860887573 3.01959305852459 44.8734350874773 5.41686233961531e-11 2.49408293612349e-09
"VPS51" -2.43550215801776 4.2168080774298 44.8172034726139 5.56209964188807e-11 2.55312280197982e-09
"IGLL5" -3.39501571473788 3.86432827051806 44.8011171391203 5.60436327733878e-11 2.5577903750096e-09
"EEF1B2" -1.6081867498767 6.52609631253665 44.8003642140978 5.60634932297241e-11 2.5577903750096e-09
"LAMTOR2" -3.01526450561556 2.13602915368203 44.7247646138385 5.80940688133972e-11 2.64239991784573e-09
"CDH6" 3.9190400206179 3.91455714894986 44.6772708447787 5.94073610124829e-11 2.69397126524885e-09
"PUSL1" -2.91543621612856 1.93851491833876 44.3418714045333 6.95712959351917e-11 3.14537696381695e-09
"RPL39" -1.8122388257982 5.55873165877044 44.2856058311343 7.14400074286836e-11 3.22016369821183e-09
"KRT15" -2.37768378519385 4.47803183887527 44.2205052223853 7.36651777680742e-11 3.30831344199619e-09
"KLF15" -2.60629164815785 4.29235452043196 44.2155767929384 7.38364425761974e-11 3.30831344199619e-09
"DPCD" -2.54384784125354 3.34221931982855 44.1354594346418 7.66773377110713e-11 3.42256791646756e-09
"AQP3" -1.53556585084985 7.02276879007079 44.1308947801924 7.68424642138286e-11 3.42256791646756e-09
"ADAP2" 2.77635611897079 5.45881292784017 44.0867833109241 7.8456722920293e-11 3.48412843501064e-09
"TRIM5" 2.16031619249885 5.69814267016807 44.0315379804952 8.05265708661057e-11 3.56549801976474e-09
"PLK2" -2.03428429169656 5.20327648827238 43.7588790956132 9.15744657635003e-11 4.04274332679453e-09
"RAP2C" 2.19371726024583 6.29599923459569 43.7334438260105 9.26797308349437e-11 4.07953888513931e-09
"ATP1A1" -1.30736542109148 7.64905130847692 43.7030540484228 9.40178775777177e-11 4.12634018257761e-09
"MRPL55" -2.97824935653372 2.3001797071316 43.6736656945866 9.53303900597197e-11 4.17174680698657e-09
"PLEKHA3" 2.46471142609169 7.63594306422433 43.5809152044182 9.95946877588948e-11 4.34568681180526e-09
"COX5B" -2.30020581292235 3.8063797485484 43.5344792006812 1.01801107371109e-10 4.42908585982707e-09
"RACK1" -1.31418267087811 8.56922166129979 43.4037532692703 1.0827994304088e-10 4.69734666197574e-09
"STUB1" -2.62102780934183 3.51129488622581 43.3391524373886 1.11632961613037e-10 4.82884943461581e-09
"TIMM13" -3.0312124310054 2.1321016197772 43.3313503763078 1.1204491474499e-10 4.83274186874224e-09
"STOML3" -2.09171326708476 5.29559001363162 43.2482266760587 1.16529863664187e-10 5.0117858269325e-09
"PKIG" -2.331378462501 4.11234234994307 43.2332352921232 1.17357719668238e-10 5.03296963491499e-09
"ACTR1B" -2.76237465366337 3.39732604880603 43.2211187568054 1.1803113664589e-10 5.04742837907354e-09
"FAM166A" -2.73797933652542 3.02682311320982 43.2017805204635 1.19113976435348e-10 5.07926359742775e-09
"EPHA2" -2.29678091282766 5.27531550580166 43.1870105494464 1.19947735689248e-10 5.10032723143233e-09
"UBAC1" -2.12905332998457 4.44827483125609 43.1301504253846 1.2321257628913e-10 5.22435245790915e-09
"NDUFA2" -2.55850716708814 3.43497042456416 43.0865185051204 1.25778293846362e-10 5.31811884685606e-09
"MTND6P4" 5.23980297277373 5.04610273559608 43.0528817783188 1.27792845857661e-10 5.38811970877384e-09
"SLC8A1" 2.18890862102189 6.51177282629336 43.0245422149701 1.2951528713694e-10 5.44544666645789e-09
"ANKRD65" -2.53253262451542 3.54888152118146 42.985409272027 1.31932147886663e-10 5.53156854686819e-09
"TSPAN15" -2.55592971216307 3.57020234813914 42.9201853279092 1.36061531099019e-10 5.68881220556064e-09
"SMIM22" -2.72368317158369 3.37222188241826 42.7162009413031 1.49833184582577e-10 6.24721139051244e-09
"EPCAM" -2.06735784610006 4.86644375208522 42.6502056787295 1.54582107607113e-10 6.42736131629576e-09
"SSR4" -2.5861060340483 3.46149155902145 42.4759716235204 1.67859320164234e-10 6.96013368968272e-09
"GBP5" 2.22577820293559 8.03676462000398 42.4208361145458 1.7229503691172e-10 7.12437604420087e-09
"PFDN5" -1.44754692000992 6.26308642047576 42.4126805387913 1.72961087938128e-10 7.13226903832774e-09
"TMEM141" -2.85037727879984 1.77416441185071 42.373672951204 1.76182722416612e-10 7.2452127766393e-09
"TMCO5B" 4.8509925043915 3.83143875813937 42.3588478531764 1.77422878889912e-10 7.2762770823431e-09
"MAPK8IP1" -2.21907185701884 4.69803075084178 42.3066413457939 1.81860333547402e-10 7.43793898241555e-09
"FCGR3A" 2.19654533233288 7.01092929091893 42.2684194010222 1.85179684680449e-10 7.55311703003679e-09
"RPS10-NUDT3" -3.03442580855922 3.47222888096382 42.1925474295188 1.91950181094485e-10 7.80805479194641e-09
"ATAD3A" -2.83317822870863 3.01086663577069 42.1221900989565 1.98450680734918e-10 8.05066139954358e-09
"APOL3" 2.36295665743267 5.56553410843315 42.1095093358687 1.99645603423941e-10 8.07730594984732e-09
"CYB561D2" -2.86432098493224 2.16298442443086 42.0045226114577 2.09820462523568e-10 8.46614285612570e-09
"CD9" -2.5076906869928 4.78699288496561 41.8066375226568 2.30437053751985e-10 9.27308358396059e-09
"TMEM190" -3.01685505803662 2.70099768481177 41.7976697212345 2.31418141799669e-10 9.28766392623806e-09
"TNFSF10" 1.64628746223823 8.0081001469506 41.7500379382732 2.3669990057551e-10 9.47430802036908e-09
"MSR1" 2.37198464162425 5.47297308360923 41.7404895668607 2.37773180885603e-10 9.49195597099175e-09
"PTPRN2" -2.31798975869625 4.04751314094758 41.7319444064678 2.38737841477888e-10 9.50518567793924e-09
"TFF3" -2.78179228215229 4.37075312763412 41.6879379970284 2.43768339867127e-10 9.6723004525005e-09
"RPL24" -1.64090082752715 5.74772122578027 41.6839972991536 2.44223975449546e-10 9.6723004525005e-09
"C22orf15" -2.88608453883644 2.63203990099776 41.5114203030763 2.65040249795745e-10 1.04690898669319e-08
"ILVBL" -2.94305814986658 2.20892160329846 41.4272399084354 2.75832057536604e-10 1.08505929011801e-08
"KCNH3" -3.05153025351165 2.15653033902305 41.4248535648517 2.76144336325836e-10 1.08505929011801e-08
"MVP" -1.74168841724184 5.74105006765594 41.3923694849883 2.80430730258256e-10 1.09902487236982e-08
"FAM187A" -2.84004995466673 2.9082673328469 41.3467401464446 2.86564846598797e-10 1.1201401946479e-08
"ZEB2" 2.18503257162115 6.76183791862265 41.19248455764 3.08318042893376e-10 1.20203995424145e-08
"MRPS31" -1.9732017430832 4.55503489501571 41.1771421047943 3.10570382721657e-10 1.20768431208603e-08
"CMKLR1" 3.40471993904868 4.22972405200589 41.1345506641164 3.16910031879871e-10 1.22915234586999e-08
"POSTN" -2.95216362387084 3.41655219969173 41.0105423842927 3.36118738978203e-10 1.30029440001619e-08
"FAM110D" 5.24278845912277 3.42624423220155 40.9998477667382 3.37829140920425e-10 1.30355151805028e-08
"TPM2" -2.83003754896659 2.37931109534251 40.9735243030972 3.42076431573818e-10 1.31655570203154e-08
"TXNL4A" -2.12301590731125 4.16830545852561 40.9289053233149 3.49398626679069e-10 1.34129754129228e-08
"AK1" -2.65596371893994 3.36437612027084 40.8744451098549 3.5854960357238e-10 1.37291570143404e-08
"MTCO2P12" 4.37214101575923 5.41293900334525 40.8563610094468 3.61641243157007e-10 1.38123029511111e-08
"IDO1" 2.58511068329326 6.9643715664562 40.732497467755 3.83549286152006e-10 1.46118649369077e-08
"CCDC74B" -2.51652443243849 3.8022580403877 40.6886921911185 3.91612438025407e-10 1.48583965532083e-08
"TRAPPC2B" -2.96416319297883 2.37325378593682 40.686607744836 3.92000335447733e-10 1.48583965532083e-08
"CTSH" -2.00382920928138 5.29026973899557 40.4141048034588 4.46183811848949e-10 1.68695693094527e-08
"RPN1" -1.49921409913063 5.81534600786837 40.3307441471094 4.6421722185333e-10 1.75072876884887e-08
"LRRC23" -1.74008595967458 5.8160141001209 40.1991699090569 4.94182962778057e-10 1.85457158557534e-08
"DVL1" -2.45911281941518 3.45738818195407 40.1967202516822 4.94758922813156e-10 1.85457158557534e-08
"FDXR" -2.93806517314555 2.36811383315436 40.1937486881024 4.95458498211667e-10 1.85457158557534e-08
"TIAM2" 3.44071277621435 6.36469954307089 40.1735271720764 5.0024558546169e-10 1.8678323974577e-08
"BORCS7" -2.0124965384967 4.48932533834715 40.1472000265636 5.06547791280617e-10 1.88667055759852e-08
"RPS25" -1.4945411583854 6.47082239214637 40.1073324644587 5.16243536304792e-10 1.91802363364726e-08
"CCDC13" 2.89509659376261 7.41005509253077 40.0930288902921 5.1976742373508e-10 1.92530960990362e-08
"C12orf50" 2.7015659371575 6.47854227417489 40.0889773878808 5.20769954444283e-10 1.92530960990362e-08
"MRPL14" -2.50766919418307 3.23195960216893 40.0398211092749 5.33089444957277e-10 1.96601291616922e-08
"ALKBH7" -3.00790788636828 2.23614942503826 39.9674276332842 5.51767916401332e-10 2.02899051261198e-08
"RARRES2" -3.05320713235664 1.65620668891915 39.9632353844023 5.52869500105464e-10 2.02899051261198e-08
"CFAP97D1" 2.659893583935 3.64039466230584 39.9360736214969 5.60060452504298e-10 2.0503676566072e-08
"ACO2" -1.93688914447804 4.89676363577914 39.8853901134918 5.73730964548618e-10 2.09530456882598e-08
"FAM78B" 4.23284478657886 2.16340373266669 39.8560379992979 5.8180072484901e-10 2.11961866019021e-08
"NUCB2" -1.37895919071541 7.13756464489835 39.812171150444 5.94074134844112e-10 2.15909267893708e-08
"PRDX4" -2.88281665725414 2.23717538520314 39.7706196426962 6.05939621150653e-10 2.19689703223945e-08
"NDUFB2" -2.10260368143654 4.3994709218226 39.7604359547798 6.08883841234973e-10 2.20225215829806e-08
"CCN2" -1.82050373078813 6.55722232945122 39.7319132246273 6.1720683322712e-10 2.22698907854305e-08
"POLR2J" -2.67159094896516 2.96375658205888 39.6915318598673 6.29186092303818e-10 2.26476816438377e-08
"GPX1" -2.56227453173418 4.92857130181339 39.6036510991126 6.56070006310421e-10 2.35588774993287e-08
"TRIM69" 1.72922891318038 6.80623793967798 39.531907559085 6.78871117425542e-10 2.43194641349818e-08
"CDH8" 3.16307492288714 4.02417597429692 39.3558394324934 7.38261483535481e-10 2.63840592092085e-08
"MAGEH1" -2.73524559763832 1.6271444512497 39.2889416758063 7.62172301460369e-10 2.71738865675063e-08
"CSTB" -1.70805940803237 5.90232252130311 39.2072740108667 7.92419857469176e-10 2.81853603332046e-08
"VMO1" -2.82481891938009 3.17437516829382 39.1223516548051 8.25153179470304e-10 2.92802582124096e-08
"MRPL2" -2.80049882564849 2.32463204527737 39.0774974851758 8.42987170364686e-10 2.98425411018253e-08
"CCR5" 2.65635406902862 4.96744822499644 39.0278003712588 8.63199452928762e-10 3.04861736199076e-08
"SCGB2A1" -2.95749095378349 2.3019872517692 38.9549151418941 8.93726866002324e-10 3.1490235349049e-08
"TLE5" -1.44097743989552 6.89100670306512 38.9038603749458 9.15754764632559e-10 3.21908173703389e-08
"PLTP" -2.27834697517217 4.23417507641874 38.8881667262967 9.22634911147974e-10 3.23568925615213e-08
"GSTA2" -1.97538616783722 6.4253894937615 38.8337107781382 9.46913971778774e-10 3.31309527188797e-08
"COMT" -2.27854637917214 4.0615998057702 38.8061112084126 9.59463317599515e-10 3.34919637143458e-08
"PLPPR3" -2.92826217516975 1.94289809656358 38.7954817273826 9.64340935793305e-10 3.35841240052378e-08
"GOLGA2P11" 3.76221430487966 3.96502271342145 38.7676976685756 9.77208408393691e-10 3.3953468078679e-08
"ELMO3" -2.83735592338042 2.56212093471943 38.6900589190805 1.01408698391015e-09 3.51534541073705e-08
"ADIRF" -2.73536310114684 2.99659412521255 38.665272117425 1.026152858573e-09 3.54897566985733e-08
"ITPA" -2.74309748441154 2.60934959551426 38.6296697534873 1.04373649504769e-09 3.60149075647491e-08
"CTSD" -1.60704358628726 7.24373863472697 38.6111972976937 1.05297884182662e-09 3.6250487192242e-08
"MMS22L" 2.45630598482958 6.39924571860522 38.5520167578929 1.08314622305188e-09 3.72037180961298e-08
"GBP1P1" 2.93398104536247 4.52090528509104 38.4242182115412 1.15128839736049e-09 3.945396996434e-08
"CD274" 2.67633364351435 5.55946287784288 38.4095404998726 1.15938542676479e-09 3.96409459128462e-08
"SGSM3" -2.04126681159076 4.92152839490526 38.3582271682984 1.18814512037896e-09 4.05319505838367e-08
"PKNOX2" 2.9741290607474 4.75698980161931 38.1135200060516 1.33547609914681e-09 4.54546400185795e-08
"PHACTR4" 1.26059121768258 7.09834951768983 37.9824815424853 1.42178313969193e-09 4.82827260786784e-08
"MTATP6P1" 0.962007609633643 13.427488053733 37.9004952849466 1.47861144886171e-09 5.00992276465333e-08
